GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "20300","Dumas, TX (Micropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",13192,14098,14422,13674,13447,13617,14303,14892,15337,15563,16025,16710,17205,17756,18348,18127,18182,18596,18323,18247,17871,17846,18059,18120,18963,19150,19343,19320,19528,19928,20128,20121,20281,20155,20223,20389,20312,20558,20469,20917,21575,22007,22076,22438,22158,22006,21825,21810,21878,21485
 "20300","Dumas, TX (Micropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4322,4798,3832,4073,4811,5065,5466,7203,7958,8052,8572,8655,10915,11099,13385,12706,13626,13913,13816,14837,15216,16086,16936,17323,18131,18018,18749,19904,20608,21452,22377,22952,24102,22907,23750,23878,25211,25782,27862,28373,27020,29722,32603,33830,34321,37372,41471,38631,40370,41275
 "20340","Duncan, OK (Micropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",114172,120955,130547,146895,164533,189680,214191,239650,274699,308734,362183,427240,510530,556793,534696,554614,569314,536971,526164,559694,590820,608324,628080,652516,685363,702660,719568,797410,836234,846614,841797,922161,981193,1001170,1068745,1127521,1251645,1456368,1551638,1767453,1547917,1669975,1797956,1980549,1953293,2125770,1881827,1693314,1683111,1791714
 "20340","Duncan, OK (Micropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",36975,36028,36726,37529,37464,37702,38137,39230,40036,40768,42361,43671,44601,46669,47139,45594,45136,44375,43157,42525,42901,42193,42790,43098,43106,43299,43000,43383,43583,43808,43344,43116,42796,42771,42725,43061,43318,43670,44196,44508,44799,45103,45117,44904,45006,44593,44607,44037,43411,43265
 "20340","Duncan, OK (Micropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3088,3357,3555,3914,4392,5031,5616,6109,6861,7573,8550,9783,11447,11931,11343,12164,12613,12101,12192,13162,13772,14418,14678,15140,15899,16228,16734,18381,19187,19326,19421,21388,22927,23408,25015,26184,28894,33349,35108,39711,34552,37026,39851,44106,43401,47670,42187,38452,38772,41413
 "20420","Durango, CO (Micropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",54322,60767,69351,79272,90530,103023,120742,139089,157248,185374,214943,245895,283254,307514,334291,363395,388877,403038,415354,454920,483733,529928,571417,647581,719928,805681,872239,943643,1014858,1105278,1156678,1268706,1318046,1353804,1431294,1565712,1702854,1863179,2021731,2222038,2113335,2136092,2245325,2478850,2910010,3157546,2997974,2896201,2945090,3142489
 "20420","Durango, CO (Micropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",19451,19327,20126,21503,21945,22610,23586,25249,26252,27042,27234,27431,28309,29346,30118,30784,31371,31300,31288,31313,31695,32505,33684,34966,36550,37843,39568,40761,41654,42318,43049,44228,45044,45869,46121,46728,47575,48574,49343,50291,51105,51343,51794,52369,53287,53788,54609,55258,55541,56310
 "20420","Durango, CO (Micropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2793,3144,3446,3687,4125,4557,5119,5509,5990,6855,7892,8964,10006,10479,11099,11805,12396,12877,13275,14528,15262,16303,16964,18520,19697,21290,22044,23151,24364,26118,26869,28686,29261,29515,31033,33507,35793,38358,40973,44184,41353,41604,43351,47334,54610,58704,54899,52412,53026,55807
 "20460","Durant, OK (Micropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",58940,64794,69833,78224,92100,102421,115178,128027,143758,156391,179462,201319,230935,252370,280645,301101,319057,327793,330630,351467,373816,402205,424159,452275,473986,509712,543442,583472,617976,651568,678022,722519,778222,791858,809172,845487,878711,947857,1027903,1076643,1131892,1148550,1177460,1241479,1295383,1366512,1408319,1473931,1551581,1631684
 "20460","Durant, OK (Micropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",26274,25611,26196,26434,26676,27300,27582,28212,28765,29150,30092,30534,30474,30527,31411,32008,32201,32468,32877,32273,31933,32143,32335,32761,33523,33789,34370,34675,35299,35887,36182,36604,36577,37003,37260,37887,38309,39739,40350,41453,41859,42583,43137,43451,44118,44495,45041,45607,46460,47192
 "20460","Durant, OK (Micropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2243,2530,2666,2959,3453,3752,4176,4538,4998,5365,5964,6593,7578,8267,8935,9407,9908,10096,10057,10890,11706,12513,13118,13805,14139,15085,15812,16827,17507,18156,18739,19739,21276,21400,21717,22316,22937,23852,25475,25973,27041,26972,27296,28572,29362,30712,31267,32318,33396,34575
 "20540","Dyersburg, TN (Micropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",81312,90369,98084,111051,139569,150876,154249,167335,182208,211668,232190,249192,280638,289779,303797,353619,371787,385216,413627,474059,521779,543858,555710,609598,637523,689155,719579,756873,787187,822171,837522,866939,897889,906437,956950,1043767,1090920,1139970,1183368,1222753,1214782,1267806,1350096,1374693,1379384,1391123,1415519,1422072,1432912,1516758
 "20540","Dyersburg, TN (Micropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",30420,30461,30827,31360,32109,32359,32087,32850,33753,34084,34010,34680,34676,34386,34116,34011,34060,33851,33909,34505,34757,34945,34908,34899,35390,35683,35890,36324,36651,36881,37104,37325,37156,37166,37332,37520,37882,38043,38077,38149,38254,38316,38110,38181,38090,37811,37775,37570,37403,37320
 "20540","Dyersburg, TN (Micropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2673,2967,3182,3541,4347,4663,4807,5094,5398,6210,6827,7185,8093,8427,8905,10397,10916,11380,12198,13739,15012,15563,15919,17467,18014,19313,20050,20837,21478,22293,22572,23227,24165,24389,25634,27819,28798,29965,31078,32052,31756,33088,35426,36005,36214,36791,37472,37851,38310,40642
 "20580","Eagle Pass, TX (Micropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",26841,29802,35745,40059,45283,51335,67605,73927,73786,82446,115586,135066,150861,168928,184780,193378,194804,196415,209208,222003,246891,273805,292143,328249,351626,398438,414563,441019,473556,518774,545536,579912,654173,686076,748721,787850,849684,904352,977060,1074735,1166022,1266980,1366451,1412864,1473041,1546898,1603267,1598391,1664699,1784103
 "20580","Eagle Pass, TX (Micropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",19022,18161,19017,19926,21405,21630,23314,25317,26958,28221,29754,31738,33010,34029,34980,34804,34729,34674,35105,35567,35622,36712,38231,39751,41308,42444,43642,44581,45432,46142,46945,47343,47594,48408,49123,49627,50140,50951,51367,52190,53434,54448,55292,55808,56593,57197,57806,58134,58227,58485
 "20580","Eagle Pass, TX (Micropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",1411,1641,1880,2010,2116,2373,2900,2920,2737,2921,3885,4256,4570,4964,5282,5556,5609,5665,5959,6242,6931,7458,7642,8258,8512,9387,9499,9893,10423,11243,11621,12249,13745,14173,15242,15875,16946,17749,19021,20593,21822,23270,24713,25317,26029,27045,27735,27495,28590,30505
 "20660","Easton, MD (Micropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",98173,105241,113977,128389,147508,161812,174405,194885,209961,235119,258774,294149,337018,368227,390067,434713,470618,514316,563142,643339,684149,749684,765975,811588,869203,928435,972683,1022577,1087499,1157021,1254843,1367601,1487582,1531710,1607996,1831388,1955630,2101570,2207563,2240504,2163525,2162949,2268506,2299797,2337664,2404274,2514724,2548432,2571224,2707240
 "20660","Easton, MD (Micropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",23564,23710,23788,24268,24678,24669,25079,25215,25289,25580,25563,25732,26195,26561,26905,27265,27588,28129,28645,29326,30019,30661,31217,31329,31632,32082,32514,32578,32919,33350,33656,33895,34231,34628,34994,35793,36423,37000,37167,37307,37496,37874,37941,37983,37898,37529,37414,37123,37020,36968
 "20660","Easton, MD (Micropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4166,4439,4791,5290,5977,6559,6954,7729,8302,9192,10123,11431,12866,13863,14498,15944,17059,18284,19659,21937,22791,24451,24537,25905,27479,28939,29916,31389,33036,34693,37284,40348,43457,44233,45951,51166,53692,56799,59396,60056,57700,57109,59790,60548,61683,64064,67213,68648,69455,73232
 "20780","Edwards, CO (Micropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",25673,29363,32589,39316,49170,56603,67696,83770,95819,115247,148889,179026,208100,234860,245728,280056,293315,301254,322755,374433,434585,497161,547114,663294,738189,814464,945899,1060239,1234917,1404563,1510015,1693077,1894052,1918993,1976814,2058317,2313508,2704547,3057274,2893881,2530602,2319404,2415413,2528424,2920389,3244544,3570057,3709922,4020667,4297802
 "20780","Edwards, CO (Micropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",7015,7681,8519,8857,9561,10327,10692,11860,12577,12131,13289,13486,14120,15822,16585,16878,17496,18165,18426,19434,20783,22297,23941,25516,27315,29476,31595,33415,35879,38434,40443,41961,43238,44227,44995,45893,47205,48476,49803,51049,52513,52104,52072,52366,52857,53323,53896,54579,54992,54993
 "20780","Edwards, CO (Micropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3660,3823,3825,4439,5143,5481,6331,7063,7619,9500,11204,13275,14738,14844,14816,16593,16765,16584,17516,19267,20911,22297,22853,25995,27025,27631,29938,31729,34419,36545,37337,40349,43805,43390,43934,44850,49010,55791,61387,56688,48190,44515,46386,48284,55251,60847,66240,67973,73114,78152
 "20820","Effingham, IL (Micropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",78505,84729,97178,114443,132457,148232,171684,189979,213339,240578,267514,265373,298865,314246,335706,371866,384535,403483,432057,466105,532215,545955,535571,579186,597721,632309,675753,726158,759603,803350,822252,867197,926902,952138,980472,1012570,1014205,1070065,1124891,1190243,1218693,1332183,1409280,1425260,1449491,1489143,1473870,1533224,1630705,1730880
 "20820","Effingham, IL (Micropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",24537,24742,25352,26021,26367,26841,28044,28720,29471,29940,30443,31089,31616,31167,31400,31208,31354,31282,31370,31494,31644,31759,31945,32140,32419,32827,33120,33498,33704,33910,34164,34248,34334,34281,34408,34497,34365,34289,34191,34173,34275,34223,34265,34270,34215,34119,34209,34186,34147,34208
 "20820","Effingham, IL (Micropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3199,3425,3833,4398,5024,5523,6122,6615,7239,8035,8787,8536,9453,10083,10691,11916,12264,12898,13773,14800,16819,17191,16765,18021,18437,19262,20403,21678,22537,23691,24068,25321,26997,27775,28495,29352,29513,31207,32900,34830,35556,38927,41129,41589,42364,43646,43084,44849,47755,50599
 "20900","El Campo, TX (Micropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",95462,107689,114415,129035,159246,178142,199853,215535,242598,260668,306773,340618,414220,419046,444554,474188,534937,533129,509044,581479,602416,626978,653274,665986,684359,718242,778907,782081,821658,857038,894970,933569,1022866,1035896,1073513,1085963,1131925,1213920,1265241,1422605,1350522,1401555,1457310,1555503,1662323,1678979,1703314,1633133,1680237,1726056
 "20900","El Campo, TX (Micropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",36888,36698,37146,37591,36936,36344,37018,37305,38203,38550,39484,40329,40557,41247,41428,41617,41561,41130,40297,40348,40326,39858,39812,40147,40225,40346,40403,40508,40694,40835,41071,41220,40991,40915,41026,40992,40987,41073,40845,40893,40998,41281,41289,41149,41142,41124,41426,41668,41916,41619
 "20900","El Campo, TX (Micropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2588,2934,3080,3433,4311,4902,5399,5778,6350,6762,7770,8446,10213,10159,10731,11394,12871,12962,12632,14412,14939,15730,16409,16589,17013,17802,19278,19307,20191,20988,21791,22648,24953,25318,26167,26492,27617,29555,30977,34788,32941,33952,35295,37802,40405,40827,41117,39194,40086,41473
 "20980","El Dorado, AR (Micropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",146140,152592,162434,174873,193573,220601,243588,273590,301177,337893,377500,425457,485004,526620,545545,587758,615865,628907,632691,675233,736232,767232,789436,848278,882308,921676,947156,974086,1007943,1071464,1096986,1163581,1213939,1293918,1238165,1286806,1402537,1582033,1635076,1763662,1531282,1563139,1680621,1841517,1750818,1783213,1669442,1578116,1715045,1818345
 "20980","El Dorado, AR (Micropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",45937,45208,44876,45170,45613,46168,46464,47223,48167,49153,50062,48576,48481,48547,48491,48558,48499,48040,47809,47477,46725,46785,46649,46776,46680,46497,46532,46271,45878,45908,45706,45532,44894,44769,44281,43747,43134,42914,42267,42222,41944,41573,41398,40862,40606,40140,40093,39883,39420,39126
 "20980","El Dorado, AR (Micropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3181,3375,3620,3871,4244,4778,5243,5794,6253,6874,7541,8759,10004,10848,11250,12104,12699,13091,13234,14222,15757,16399,16923,18135,18901,19822,20355,21052,21970,23339,24001,25555,27040,28902,27962,29415,32516,36865,38684,41771,36508,37600,40597,45067,43117,44425,41639,39569,43507,46474
 "21020","Elizabeth City, NC (Micropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",89789,98895,104696,125228,154572,169637,177465,202276,216603,249432,277062,288383,313893,332185,353579,408353,428028,452451,484145,530370,577838,609226,640007,670539,708529,748372,793735,854023,884137,928006,955016,1006547,1089489,1117081,1203300,1313898,1450960,1581516,1667906,1716000,1728620,1758278,1782082,1851234,1844376,1861823,1916178,1972730,2035784,2109787
 "21020","Elizabeth City, NC (Micropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",35368,35281,35767,35834,35783,36088,36612,36794,37052,37187,37714,37987,38033,38201,38239,38759,39437,40110,40549,41040,41460,41880,42120,42818,43565,43780,43976,44847,45757,46184,46147,46287,46320,46879,47369,48350,49843,51450,52950,53846,53814,54110,53758,53966,53185,52979,52874,52839,52936,53061
 "21020","Elizabeth City, NC (Micropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2539,2803,2927,3495,4320,4701,4847,5498,5846,6708,7346,7592,8253,8696,9247,10536,10853,11280,11940,12923,13937,14547,15195,15660,16264,17094,18049,19043,19322,20094,20695,21746,23521,23829,25403,27175,29111,30739,31500,31869,32122,32495,33150,34304,34678,35143,36240,37335,38457,39762
 "21120","Elk City, OK (Micropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",45480,49212,51007,57256,68552,68075,74047,84353,96206,112113,143429,158677,219853,257175,235734,242223,247129,225293,217400,225353,236894,239868,247556,254029,268055,277866,287751,297612,316628,330188,333281,361919,392690,398923,424032,448878,507055,564361,627560,692760,632675,694313,822824,938005,985356,1048238,890443,753453,777585,823812
 "21120","Elk City, OK (Micropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",16148,15737,15753,15539,15622,15888,16147,15927,16435,17125,18268,19603,21010,25027,26383,23502,22160,21114,19551,19290,19001,18770,18789,18685,18579,18799,18969,18971,18885,19442,19957,19777,19937,20142,19663,18580,19151,20040,21855,22817,22369,22060,22306,23069,23469,23599,23561,22433,21804,21709
 "21120","Elk City, OK (Micropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2816,3127,3238,3685,4388,4285,4586,5296,5854,6547,7851,8095,10464,10276,8935,10306,11152,10670,11120,11682,12467,12779,13176,13595,14428,14781,15170,15688,16766,16983,16700,18300,19697,19806,21565,24159,26477,28162,28715,30362,28284,31474,36888,40661,41985,44419,37793,33587,35662,37948
 "21180","Elkins, WV (Micropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",58091,66396,75505,85973,97005,104435,120138,130599,147370,164526,186437,213259,232115,247828,258268,280695,287060,291733,293918,309458,330668,357452,384766,418088,443296,458391,475220,494548,515968,532376,559931,597310,631046,648461,656855,682772,712826,767604,788543,821710,839240,851954,889520,931296,933910,958543,988111,987146,1008280,1053002
 "21180","Elkins, WV (Micropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",24374,24725,25489,26293,26243,26732,26773,27280,27632,27949,28532,28792,28999,29303,29390,29469,29507,28645,28451,27894,27898,27797,28138,28194,28468,28398,28595,28701,28439,28420,28389,28259,28373,28487,28422,28648,28807,29049,29113,29236,29381,29363,29430,29390,29522,29374,29206,29028,28894,28823
 "21180","Elkins, WV (Micropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2383,2685,2962,3270,3696,3907,4487,4787,5333,5887,6534,7407,8004,8457,8788,9525,9729,10184,10331,11094,11853,12859,13674,14829,15572,16142,16619,17231,18143,18732,19724,21137,22241,22763,23111,23833,24745,26424,27086,28106,28564,29015,30225,31688,31634,32632,33832,34007,34896,36533
 "21220","Elko, NV (Micropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",66101,70095,77980,90374,102295,104318,112734,123483,137367,154324,173907,213491,244360,263684,281217,311796,338067,353711,409852,545480,629409,676899,735905,808201,879608,952409,999154,1103492,1151939,1203780,1232928,1282137,1192491,1189623,1244089,1376061,1456477,1593198,1766677,1873860,1884515,2071711,2198300,2248844,2263686,2292040,2281832,2314930,2417480,2535487
 "21220","Elko, NV (Micropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",14910,14871,14853,15997,16503,16766,16661,16887,16641,16772,17067,18769,19951,21037,21648,22121,23042,24547,25804,28468,32475,35681,37373,38590,40129,41513,42719,44801,47091,47689,46831,46865,46704,45802,45198,45300,46227,47687,49106,49412,50371,51075,51413,52971,54405,54545,53776,54059,54321,54463
 "21220","Elko, NV (Micropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4433,4714,5250,5649,6199,6222,6766,7312,8255,9201,10190,11375,12248,12534,12990,14095,14672,14410,15883,19161,19381,18971,19691,20943,21920,22942,23389,24631,24462,25242,26327,27358,25533,25973,27525,30377,31507,33409,35977,37923,37413,40562,42758,42454,41608,42021,42432,42822,44504,46554
 "21260","Ellensburg, WA (Micropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",74931,82089,87666,95552,107548,118693,134085,144586,154772,173276,199364,228379,245173,251505,271760,297172,304642,319762,322909,350753,394673,419488,466398,488725,531316,558327,591823,637470,675156,726804,763125,813568,850992,884196,918849,965951,1029888,1132555,1242778,1299850,1274838,1382116,1448585,1507675,1507858,1582159,1661708,1786772,1897693,2017835
 "21260","Ellensburg, WA (Micropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",24307,25139,25567,27045,26306,25880,24912,24509,24404,24953,24735,24940,25149,25021,25342,25147,25247,25102,25559,25575,26203,26859,27790,28202,29227,30271,30766,31474,32228,32459,32914,33537,34000,34977,35726,36921,37537,38680,39158,40015,40466,40989,41549,41624,41830,42597,43092,44913,46157,47364
 "21260","Ellensburg, WA (Micropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3083,3265,3429,3533,4088,4586,5382,5899,6342,6944,8060,9157,9749,10052,10724,11817,12066,12739,12634,13715,15062,15618,16783,17329,18179,18444,19236,20254,20949,22391,23185,24259,25029,25279,25719,26163,27437,29280,31738,32484,31504,33719,34864,36221,36047,37142,38562,39783,41114,42603
 "21380","Emporia, KS (Micropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",102551,105120,129904,142930,163577,176519,204960,218922,251303,274713,308917,348928,392237,419567,428256,457919,465168,479157,503796,516290,550626,560437,582835,628462,652831,687883,703189,743944,785384,816466,832008,841472,893178,884265,917000,958121,982855,1011102,1067099,1099714,1053008,1093064,1142927,1166873,1184792,1215897,1256714,1302961,1330969,1401287
 "21380","Emporia, KS (Micropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",35194,35639,36380,36322,36335,36477,35489,35851,37489,37789,37946,38561,39084,39875,40056,40866,39100,37897,37942,37923,37991,37772,37689,37900,38454,38462,38697,38623,38537,38590,38776,38986,39015,38834,38810,39030,38898,38781,38858,38401,36556,36432,36418,36299,36178,35807,35820,36056,36002,36035
 "21380","Emporia, KS (Micropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2914,2950,3571,3935,4502,4839,5775,6106,6703,7270,8141,9049,10036,10522,10691,11205,11897,12644,13278,13614,14494,14837,15464,16582,16977,17885,18172,19262,20380,21157,21457,21584,22893,22770,23628,24548,25267,26072,27462,28638,28805,30003,31384,32146,32749,33957,35084,36137,36969,38887
 "21460","Enterprise, AL (Micropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",94143,110314,121981,111767,123755,140015,155870,173975,198841,228251,256978,274384,330912,358797,390508,443086,477680,515717,540823,587222,637349,626976,677468,727301,761227,796912,829183,862566,888078,1001463,1047829,1057002,1112307,1149833,1213569,1318674,1358218,1409897,1539043,1651114,1680260,1778797,1818441,1850019,1893834,1937969,2020939,2065547,2136728,2236962
 "21460","Enterprise, AL (Micropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",36137,35107,36396,36171,35648,35507,36451,36960,37355,37450,37849,38779,39694,39836,40248,40241,40386,40636,40394,40699,40408,40293,40577,41469,41910,42666,43174,43128,43201,43509,43667,43580,43716,43930,44315,45053,45604,46228,47458,48516,49440,50205,50435,51136,50677,50655,50952,51145,51777,51909
 "21460","Enterprise, AL (Micropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2605,3142,3351,3090,3472,3943,4276,4707,5323,6095,6790,7076,8337,9007,9703,11011,11828,12691,13389,14428,15773,15560,16696,17538,18163,18678,19206,20000,20557,23017,23996,24254,25444,26174,27385,29269,29783,30499,32430,34032,33986,35431,36055,36178,37371,38258,39664,40386,41268,43094
 "21540","Escanaba, MI (Micropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",105417,117283,124878,139381,156542,177597,196181,222311,238681,261265,286680,314124,343061,375478,388498,411361,433459,456477,467268,481587,528318,563786,588777,630504,667814,714758,745444,792733,837201,885628,886654,926520,939512,946891,984994,1010424,1031489,1047898,1086027,1145011,1144790,1191885,1219102,1241645,1234275,1278233,1330385,1358774,1379220,1454044
 "21540","Escanaba, MI (Micropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",35389,36086,36675,37094,37492,37848,38587,39079,39255,39194,39157,39120,39726,39826,39508,38880,38642,38235,37776,37586,37562,37849,38064,38177,38375,38461,38517,38596,38594,38598,38448,38542,38356,38300,38157,38123,37982,37898,37584,37409,37059,37049,36941,36835,36802,36581,36417,36200,35896,35857
 "21540","Escanaba, MI (Micropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2979,3250,3405,3758,4175,4692,5084,5689,6080,6666,7321,8030,8636,9428,9833,10580,11217,11939,12369,12813,14065,14896,15468,16515,17402,18584,19354,20539,21693,22945,23061,24039,24495,24723,25814,26504,27157,27650,28896,30608,30891,32171,33001,33708,33538,34943,36532,37535,38423,40551
 "21580","Española, NM (Micropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",52321,58947,63397,71207,77859,87993,102032,115927,128198,142740,160968,179320,198643,211412,231452,251480,271173,280937,294230,303256,323192,345699,371174,402135,435727,469806,513300,549705,585747,636610,685744,752392,810020,889201,959844,995518,1033214,1055749,1100784,1161666,1176145,1214633,1241077,1246864,1176296,1215417,1282562,1299459,1296599,1348901
 "21580","Española, NM (Micropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",25100,25308,26069,26661,27330,27868,28605,28941,29184,29627,29846,29344,29572,30078,30644,31581,32197,32780,33206,33448,33763,34569,34697,35304,36291,37192,38211,39178,39559,40130,40826,41197,40870,40717,40416,40342,40198,40335,40268,40008,40023,40289,40246,40197,40069,39739,39364,39233,39191,39006
 "21580","Española, NM (Micropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2085,2329,2432,2671,2849,3157,3567,4006,4393,4818,5393,6111,6717,7029,7553,7963,8422,8570,8861,9066,9572,10000,10698,11391,12006,12632,13433,14031,14807,15864,16797,18263,19819,21839,23749,24677,25703,26175,27336,29036,29387,30148,30837,31019,29357,30585,32582,33122,33084,34582
 "21640","Eufaula, AL-GA (Micropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",54782,61575,66621,75322,86063,97224,106301,122174,132728,150380,163302,172288,193682,201933,216207,248589,264808,286267,302571,332362,355147,370729,405517,434423,453866,478192,480757,495900,515437,551172,594351,599446,639815,642964,660600,701541,725619,745179,763972,768377,778048,816613,828578,823149,869467,861230,888149,880631,898803,946220
 "21640","Eufaula, AL-GA (Micropolitan Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",26037,24780,25078,25003,25681,25659,27164,27931,27018,26843,26792,27112,27064,27086,27075,27142,27237,27130,27251,27422,27581,27721,28759,29214,29705,30152,30309,30840,30982,31437,31429,31611,31470,31200,31072,30744,30546,30406,30286,30355,30154,29843,29805,29582,29313,29047,28575,28145,27506,27160
 "21640","Eufaula, AL-GA (Micropolitan Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2104,2485,2657,3013,3351,3789,3913,4374,4913,5602,6095,6355,7156,7455,7985,9159,9722,10552,11103,12120,12877,13374,14101,14870,15279,15859,15862,16080,16637,17533,18911,18963,20331,20608,21260,22819,23755,24508,25225,25313,25802,27364,27800,27826,29661,29650,31081,31289,32677,34839
 "21700","Eureka-Arcata, CA (Micropolitan Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",390205,410869,449546,484634,538295,592976,650730,735707,802633,882256,969802,1071630,1137324,1167934,1256380,1347309,1419775,1517564,1612109,1725832,1870544,1957517,2035251,2142505,2232589,2305898,2385010,2532287,2665509,2832570,2888285,3043163,3326336,3428484,3661148,3913761,3991189,4219945,4233258,4198046,4417059,4835780,5031857,5102248,5230115,5482820,5909114,6162079,6347487,6646624
