GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "89212","Dayton-Springfield-Kettering, OH (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",1079369,1092682,1095139,1092777,1086725,1081886,1080666,1075387,1069653,1070136,1074567,1074012,1071969,1064457,1060643,1063643,1067207,1069909,1076051,1083793,1084158,1086705,1093160,1098130,1101293,1099827,1101184,1100046,1096589,1096270,1092963,1091135,1089101,1088477,1088035,1088902,1087969,1086306,1084088,1082239,1080307,1080292,1080230,1079903,1078906,1077524,1075842,1075518,1077466,1079837
 "89212","Dayton-Springfield-Kettering, OH (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4212,4384,4586,4981,5475,5907,6364,7012,7745,8507,9344,10121,10825,11359,12131,13503,14379,15116,15624,16779,17993,18775,19325,20165,20868,21915,23149,24071,25455,26527,27172,28577,29274,29557,30200,30957,31521,33179,34176,35053,34347,35217,37376,38413,39016,40482,41788,42567,44373,46286
 "89216","Denver-Aurora, CO (Combined Statistical Area) *", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",5569176,6283724,7143326,8053569,9115999,10172067,11277121,12470982,13974429,16205847,18498526,21133204,24362074,26951240,29093536,31834155,33757863,34937576,36037597,37980431,41091086,43575449,46228944,50072616,54281085,58261890,63220777,68302989,73705971,81823614,88833871,99869377,103982075,103566959,105062779,108798321,116336707,126295055,133663319,138069815,129822140,134843748,148191846,158578475,167872011,183811424,192146370,195536395,211267906,226959531
 "89216","Denver-Aurora, CO (Combined Statistical Area) *", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",1317248,1348516,1397359,1456642,1511791,1537303,1560714,1595697,1634307,1688572,1739376,1775662,1818470,1867821,1914671,1942194,1968465,1984945,1994323,1990037,1995116,2016559,2069406,2138935,2209289,2264600,2322340,2380322,2444496,2505200,2578798,2647196,2711256,2748483,2772502,2799868,2835869,2889140,2943806,2998272,3050800,3104788,3162653,3220079,3281147,3343976,3417722,3475041,3522326,3572798
 "89216","Denver-Aurora, CO (Combined Statistical Area) *", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4228,4660,5112,5529,6030,6617,7226,7815,8551,9597,10635,11902,13397,14429,15195,16391,17149,17601,18070,19085,20596,21609,22339,23410,24569,25727,27223,28695,30152,32662,34448,37726,38352,37681,37895,38858,41023,43714,45405,46050,42553,43431,46857,49247,51163,54968,56221,56269,59980,63524
 "89217","DeRidder-Fort Polk South, LA (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",306121,324881,337439,360204,365608,401020,458804,406792,465683,553600,605981,658822,765570,848438,940387,1002171,1056693,1103401,1147095,1173656,1213933,1318576,1436552,1512888,1446041,1481889,1519364,1534324,1556982,1610122,1687248,1773127,1871376,1967642,2084809,2207248,2381814,2485836,2623753,2883483,2937694,3123909,3282574,3326227,3289264,3334826,3401642,3389235,3473273,3583763
 "89217","DeRidder-Fort Polk South, LA (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",75803,76878,78732,72195,68884,72242,80827,69334,73738,80000,80739,84072,87546,90499,93089,93809,94010,93974,94885,93509,92012,92151,94750,95210,87838,88576,87572,86542,84563,84485,85038,85723,85959,85319,84509,85016,85938,85291,84419,82900,86045,88548,88328,90423,89054,89041,87945,88415,87366,86113
 "89217","DeRidder-Fort Polk South, LA (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4038,4226,4286,4989,5308,5551,5676,5867,6315,6920,7505,7836,8745,9375,10102,10683,11240,11742,12089,12551,13193,14309,15161,15890,16463,16730,17350,17729,18412,19058,19841,20684,21771,23062,24670,25963,27715,29145,31080,34783,34141,35279,37163,36785,36936,37453,38679,38333,39755,41617
 "89218","Des Moines-Ames-West Des Moines, IA (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",2078728,2259210,2421693,2706487,3110381,3361395,3758298,4102129,4480933,5143360,5680138,6140281,6835527,7231779,7562157,8261348,8656908,9042165,9579622,10193098,11079250,11881008,12262963,13088252,13518212,14542229,15388277,16505096,17469321,18732562,19626379,20837201,21696338,22358238,23093048,24929554,26119284,28070607,29687137,31140547,30359581,31354809,33135602,35571126,35820303,38120444,39992758,41377504,42841603,45483227
 "89218","Des Moines-Ames-West Des Moines, IA (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",531292,538009,545415,550310,558216,563393,566528,571037,572794,576717,577185,580238,581144,578885,579767,580787,581629,582072,584089,590088,595777,604031,610690,619217,627695,633786,641697,648999,655649,663088,672835,681301,688637,696765,704112,712886,723672,736930,749517,761030,770957,780498,791438,800585,813472,827457,838209,849948,861123,872414
 "89218","Des Moines-Ames-West Des Moines, IA (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3913,4199,4440,4918,5572,5966,6634,7184,7823,8918,9841,10582,11762,12493,13043,14224,14884,15534,16401,17274,18596,19670,20081,21137,21536,22945,23981,25432,26644,28250,29170,30584,31506,32089,32797,34970,36093,38091,39608,40919,39379,40173,41868,44431,44034,46069,47712,48682,49751,52135
 "89220","Detroit-Warren-Ann Arbor, MI (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",23486283,24106522,26144649,28967566,32304504,34140951,36071317,40444345,45629565,50814528,55407894,58780594,62184207,63980551,68160393,75631187,82855387,88249910,90795449,97229077,104236061,108695268,109872895,116004741,122177909,131752538,139695284,146840197,154093879,164112141,172255747,185116477,187078915,185730187,189876854,193505717,197593312,200563487,205554350,206421792,193869189,199886245,212543574,222512690,224164113,235781154,250315560,258489570,266908932,279442318
 "89220","Detroit-Warren-Ann Arbor, MI (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",5281768,5321467,5348833,5351105,5344332,5340933,5306673,5275928,5274668,5288388,5295631,5278135,5206288,5141949,5096957,5092270,5108411,5138307,5165135,5158990,5169566,5191556,5231835,5270019,5297073,5321409,5364226,5405931,5420454,5428072,5443418,5462273,5476419,5478112,5481665,5480176,5469531,5450054,5415616,5368156,5335783,5313768,5313870,5321126,5326447,5333191,5331195,5339313,5346659,5353002
 "89220","Detroit-Warren-Ann Arbor, MI (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4447,4530,4888,5413,6045,6392,6797,7666,8651,9609,10463,11137,11944,12443,13373,14852,16219,17175,17579,18847,20163,20937,21001,22012,23065,24759,26042,27163,28428,30234,31645,33890,34161,33904,34639,35310,36126,36800,37956,38453,36334,37617,39998,41817,42085,44210,46953,48413,49921,52203
 "89221","Dixon-Sterling, IL (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",376333,387586,413689,459431,536821,596421,657470,685444,741062,861541,947874,959348,1101607,1138143,1087701,1268041,1314472,1322561,1381117,1437781,1517502,1574815,1552318,1716000,1748569,1857193,1912318,2086431,2183623,2236418,2259420,2385444,2438454,2419496,2503304,2624226,2664177,2823783,3035761,3154190,3127196,3240954,3521793,3485684,3633232,3576395,3583667,3612475,3751176,3878556
 "89221","Dixon-Sterling, IL (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",100884,100860,101495,101130,101657,101168,101620,102110,101772,102017,102789,102333,102299,100080,98099,97304,96643,95666,95221,95056,94729,94632,95294,95663,96007,96399,96868,96986,97081,96933,96738,96707,96611,95847,95075,95056,94729,94938,95010,95056,94856,94454,93869,92967,92578,91923,91429,90954,90458,89849
 "89221","Dixon-Sterling, IL (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3730,3843,4076,4543,5281,5895,6470,6713,7282,8445,9222,9375,10769,11372,11088,13032,13601,13825,14504,15126,16019,16641,16290,17938,18213,19266,19741,21513,22493,23072,23356,24667,25240,25243,26330,27607,28124,29743,31952,33182,32968,34313,37518,37494,39245,38906,39196,39718,41469,43167
 "89222","Dothan-Ozark, AL (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",421393,480050,512375,542649,631132,696178,757037,853303,916765,1029648,1120518,1241770,1479596,1530855,1617922,1814940,1921772,2039446,2182024,2345148,2570370,2695908,2826659,3044452,3091400,3233143,3409832,3485328,3608921,3854928,4013720,4119234,4427819,4577983,4739562,5101410,5462279,5818026,6121546,6250419,6258956,6582317,6806531,6861393,6877626,6995327,7200340,7321278,7531485,7853046
 "89222","Dothan-Ozark, AL (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",140715,145352,148696,147333,144268,149761,154114,154638,155618,159438,160016,162503,164197,164560,164703,164882,165776,166885,168567,169948,169440,170426,172342,173469,174686,175460,176175,176596,177246,177918,179088,180148,180667,181340,182801,184302,185693,188147,190645,192829,194250,196260,196718,197732,197224,197252,197359,197121,197177,197201
 "89222","Dothan-Ozark, AL (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2995,3303,3446,3683,4375,4649,4912,5518,5891,6458,7003,7642,9011,9303,9823,11008,11593,12221,12945,13799,15170,15819,16401,17550,17697,18427,19355,19736,20361,21667,22412,22866,24508,25245,25927,27680,29416,30923,32110,32414,32221,33539,34600,34700,34872,35464,36483,37141,38197,39823
 "89232","Eau Claire-Menomonie, WI (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",460708,506040,556355,605494,666753,725317,802346,880499,996619,1108333,1235315,1389665,1535624,1625916,1729624,1890635,1989927,2127947,2244420,2355862,2585622,2715544,2804344,3038777,3157064,3378674,3580336,3816842,4073062,4379388,4597801,4913066,5116688,5292109,5447370,5660437,5876951,6269734,6704952,6979291,7083518,7372187,7816656,8187314,8238061,8601148,8758605,8821574,9274292,9806299
 "89232","Eau Claire-Menomonie, WI (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",140114,144709,148409,151796,150574,151516,155233,155907,158745,161365,162804,165869,167969,168672,168473,168957,169058,169322,170218,171606,172899,173769,175599,177186,179339,180710,182143,183539,184838,185875,186896,188608,190254,191793,193038,195109,196797,198995,200802,202082,203841,205541,206664,207681,208866,209098,209784,210804,212135,213800
 "89232","Eau Claire-Menomonie, WI (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3288,3497,3749,3989,4428,4787,5169,5648,6278,6868,7588,8378,9142,9640,10266,11190,11771,12567,13186,13728,14955,15627,15970,17150,17604,18697,19657,20796,22036,23561,24601,26049,26894,27593,28219,29012,29863,31507,33391,34537,34750,35867,37823,39423,39442,41135,41751,41847,43719,45867
 "89233","Edwards-Glenwood Springs, CO (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",108633,123819,139323,165876,202523,230882,269345,313932,349949,416915,513798,593144,725258,849026,852534,888757,900949,934396,980416,1124390,1269194,1430743,1532536,1765088,1957133,2188699,2437030,2706189,3072926,3506638,3784851,4308453,4571171,4605110,4748291,4992847,5644856,6513507,7381004,7371561,6431929,6003685,6316068,6863810,7291998,8369750,9157906,9300882,9810204,10541545
 "89233","Edwards-Glenwood Springs, CO (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",27130,28974,31308,32743,34458,36196,38385,41099,43147,43750,45830,46859,49500,54994,55782,54222,55052,55912,56929,59323,61919,65434,68202,70266,74160,78630,82575,85760,90009,94415,98135,101035,103887,106250,107834,109306,112183,115574,119151,122952,126610,125356,125312,126453,127297,128250,129604,131393,132057,132713
 "89233","Edwards-Glenwood Springs, CO (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4004,4273,4450,5066,5877,6379,7017,7638,8111,9529,11211,12658,14652,15439,15283,16391,16365,16712,17222,18954,20498,21865,22471,25120,26391,27835,29513,31555,34140,37141,38568,42643,44001,43342,44033,45678,50318,56358,61947,59955,50801,47893,50403,54280,57283,65261,70661,70787,74288,79431
 "89236","Elmira-Corning, NY (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",719266,765102,801341,857979,949450,1040532,1112895,1188492,1282164,1388694,1513932,1686407,1851716,1951627,2069203,2239691,2336724,2489844,2609226,2837389,3126868,3308995,3447508,3572538,3631379,3762680,3937746,4099262,4184279,4353417,4577956,5201922,5059140,4879314,4893765,5073415,5320847,5733972,5941828,6312993,6256061,6644653,6901994,7044204,7155473,7327323,7470686,7476038,7822626,8067969
 "89236","Elmira-Corning, NY (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",200851,201241,201665,203317,200734,199725,201026,200294,199361,199163,199336,196645,195364,194153,192212,191337,189000,187772,188802,190476,193169,194578,194836,195186,195261,194766,193625,192184,191069,190448,189742,189858,189996,190196,189345,188760,187728,187205,187175,187229,187798,187910,188038,188062,187037,185352,184242,182571,181123,180050
 "89236","Elmira-Corning, NY (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3581,3802,3974,4220,4730,5210,5536,5934,6431,6973,7595,8576,9478,10052,10765,11705,12364,13260,13820,14896,16187,17006,17694,18303,18598,19319,20337,21330,21899,22859,24127,27399,26628,25654,25846,26878,28343,30629,31745,33718,33313,35361,36705,37457,38257,39532,40548,40949,43190,44810
 "89238","El Paso-Las Cruces, TX-NM (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",1355084,1431913,1574638,1709116,1942206,2190131,2331487,2605677,2875762,3236886,3658268,4074516,4875813,5294620,5754659,6223132,6736326,7138690,7453276,7954688,8730954,9418745,9853063,10871300,11482372,12079678,12773870,13286926,14167865,14982736,15333536,16310462,17279997,18217886,19017655,20098207,21462362,22794213,24267981,25514499,26841074,29236392,31008797,32366747,31768525,33373855,34659646,35474314,36525142,38256243
 "89238","El Paso-Las Cruces, TX-NM (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",435546,433108,444288,457324,477645,493037,511987,528290,540941,555319,568666,583497,600099,618397,631600,644859,657855,672753,687218,701640,716807,734848,752320,769035,790001,806605,818373,825273,837381,846541,852609,860184,869064,878308,890590,905936,920710,941955,956893,974159,995583,1017224,1036755,1050780,1049481,1052384,1051651,1057008,1061331,1063075
 "89238","El Paso-Las Cruces, TX-NM (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3111,3306,3544,3737,4066,4442,4554,4932,5316,5829,6433,6983,8125,8562,9111,9650,10240,10611,10846,11337,12180,12817,13097,14136,14535,14976,15609,16100,16919,17699,17984,18962,19883,20742,21354,22185,23311,24199,25361,26191,26960,28741,29909,30803,30271,31713,32957,33561,34414,35986
 "89240","Erie-Meadville, PA (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",1217413,1319730,1420418,1550623,1729447,1926986,2102519,2256174,2471652,2734996,3016359,3295504,3620292,3803387,3933138,4248279,4468218,4616761,4820484,5151405,5629564,5960544,6266052,6665560,6964777,7295855,7503270,7876172,8254229,8509365,8772114,9230031,9416646,9612714,9768310,10170166,10502703,11065315,11668258,12147610,12003197,12510307,13342968,13711039,13710517,14152923,14542512,14596449,14907781,15701322
 "89240","Erie-Meadville, PA (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",343391,345944,351937,357077,360042,361439,366266,368987,367587,366390,366872,369055,369931,371389,371963,370830,366258,364987,362927,361246,361644,362116,364634,366391,368560,370182,371461,372200,372472,371689,371443,371109,370752,370410,369999,367546,366663,367885,368117,367709,368882,369410,369451,369242,368227,366588,364692,362595,359680,357124
 "89240","Erie-Meadville, PA (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3545,3815,4036,4343,4803,5331,5740,6115,6724,7465,8222,8930,9786,10241,10574,11456,12200,12649,13282,14260,15567,16460,17184,18192,18897,19709,20199,21161,22161,22894,23616,24871,25399,25952,26401,27670,28644,30078,31697,33036,32539,33866,36116,37133,37234,38607,39876,40256,41447,43966
 "89244","Fargo-Wahpeton, ND-MN (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",499128,547647,604275,675426,947457,966786,970138,1112105,1126025,1393862,1452720,1486012,1749974,1839360,1995353,2185672,2270840,2401071,2542757,2570768,2788405,2996787,3111133,3384604,3450744,3800675,3936848,4341384,4509605,4832935,5145901,5581334,5636302,5926433,6258270,6618865,6982878,7554619,8110762,8894392,8699727,9368505,10171675,11452865,11652270,12383953,12798484,13162967,13383698,14172258
 "89244","Fargo-Wahpeton, ND-MN (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",143379,148158,150939,152921,153437,154354,156040,158932,161116,163908,164451,165627,166688,167814,170132,171844,173169,174144,175330,176706,177622,179400,180886,183515,186244,188653,190693,192410,194549,196464,198126,200032,201646,203295,206118,210759,213410,216990,220495,224456,228964,232367,236034,240407,246141,250599,255522,259866,264218,267964
 "89244","Fargo-Wahpeton, ND-MN (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3481,3696,4003,4417,6175,6263,6217,6997,6989,8504,8834,8972,10499,10961,11728,12719,13113,13788,14503,14548,15699,16704,17199,18443,18528,20146,20645,22563,23180,24600,25973,27902,27951,29152,30363,31405,32720,34816,36784,39626,37996,40318,43094,47639,47340,49417,50088,50653,50654,52889
 "89246","Fayetteville-Sanford-Lumberton, NC (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",1451219,1532780,1643396,1885560,2147161,2431212,2632387,2883818,3094860,3453049,3770093,4306889,4804567,5152550,5620100,6244921,6651295,7099637,7581454,8159015,8766741,9278633,9788143,11234699,11931806,12426357,13170004,13901465,14598398,15442458,16113777,16948267,17447896,18009821,18678848,19809544,21049988,22008186,23010151,24292851,24418068,25293782,26324328,27249411,27285705,28179741,29034708,29294221,30215968,31802481
 "89246","Fayetteville-Sanford-Lumberton, NC (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",456747,460092,468283,477863,488634,505549,512757,520828,531207,538739,540846,549763,554291,558399,564674,572042,577972,580723,588032,590677,600247,607117,615574,624530,641790,652599,664243,674712,686646,694894,704573,713008,718082,724150,725422,736078,740408,752483,762303,774605,788424,807465,818323,823635,831381,833540,835278,840748,843170,848083
 "89246","Fayetteville-Sanford-Lumberton, NC (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3177,3331,3509,3946,4394,4809,5134,5537,5826,6410,6971,7834,8668,9227,9953,10917,11508,12226,12893,13813,14605,15283,15901,17989,18591,19041,19827,20604,21260,22223,22870,23770,24298,24870,25749,26912,28430,29247,30185,31362,30971,31325,32169,33084,32820,33807,34761,34843,35836,37499
 "89258","Fort Wayne-Huntington-Auburn, IN (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",1681266,1772721,1923279,2130957,2437137,2614652,2751393,3094562,3465269,3857001,4279827,4529318,4941383,5068463,5285229,5963123,6400445,7002552,7534139,8205641,8897362,9251993,9370385,10198557,10679841,11371926,11992128,12608439,13325463,14363241,14925270,15685538,15677241,15926806,16025365,16751593,17274233,18386623,19072908,19472075,18633723,19279137,20702074,21837689,22032770,23152022,24181204,24831139,25682117,27111654
 "89258","Fort Wayne-Huntington-Auburn, IN (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",441324,449177,454823,459064,463524,467096,467026,467210,469529,475217,478838,478925,475530,472587,469742,471513,476746,482039,489555,492847,494720,497076,502115,507328,513131,518392,524504,530869,536755,543609,549389,555601,558629,561029,564564,566344,569649,573507,577095,579418,582195,584763,587665,589283,592092,594319,596950,599143,602275,606645
 "89258","Fort Wayne-Huntington-Auburn, IN (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3810,3947,4229,4642,5258,5598,5891,6623,7380,8116,8938,9457,10391,10725,11251,12647,13425,14527,15390,16649,17985,18613,18662,20102,20813,21937,22864,23751,24826,26422,27167,28232,28064,28389,28385,29578,30324,32060,33050,33606,32006,32969,35228,37058,37212,38956,40508,41444,42642,44691
 "89260","Fresno-Madera-Hanford, CA (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",1883809,2075797,2251782,2553842,2937911,3466473,3713514,4282182,4564693,5009108,6076734,7066906,7303798,7704684,8001408,8898891,9481686,10090009,11117385,11950622,12982975,14029197,14768163,15847776,16743835,17155463,17754410,18681760,19271993,20331326,21498236,23115571,24309438,26180186,28318492,30327070,31528807,33362826,35484658,36039382,35847328,37934323,40470538,41660491,42820365,46430296,49037912,50176624,51654947,54477495
 "89260","Fresno-Madera-Hanford, CA (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",515030,523163,533901,543302,552631,565024,582690,598569,614260,626861,640063,655905,672334,688953,708515,728091,744393,756953,775866,803930,835402,863312,890876,917213,940059,958796,972674,989963,1004602,1019215,1037690,1054710,1071483,1093500,1119324,1141742,1157930,1175196,1192420,1210016,1222990,1235450,1243067,1247969,1253915,1264504,1274380,1281625,1292142,1303438
 "89260","Fresno-Madera-Hanford, CA (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3658,3968,4218,4701,5316,6135,6373,7154,7431,7991,9494,10774,10863,11183,11293,12222,12737,13330,14329,14865,15541,16250,16577,17278,17811,17893,18253,18871,19184,19948,20717,21917,22688,23942,25300,26562,27229,28389,29759,29784,29311,30705,32557,33383,34149,36718,38480,39151,39976,41795
 "89264","Gainesville-Lake City, FL (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",413343,470504,540270,638973,756746,844316,940234,1021652,1125758,1298443,1475898,1696072,1930140,2127244,2351166,2641514,2896037,3098365,3313964,3625627,3995841,4276228,4506189,4796500,5097059,5372835,5747803,6060527,6417884,6832252,7115806,7543133,8107273,8356306,8688141,9603417,10380092,11106879,11683931,12058387,11702375,12280803,12777157,12856079,12918730,13684023,14376896,14833242,15661006,16508066
 "89264","Gainesville-Lake City, FL (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",141533,146889,152107,166081,174392,181300,184920,186206,192447,199450,205492,213827,219125,224763,228580,234006,239677,243255,246891,250721,255893,261458,269028,276057,283445,288960,296934,302551,308543,313899,319247,324269,328159,333010,337958,343452,351021,361066,366103,369812,371778,372888,374256,376110,376303,379572,384342,390931,394816,399485
 "89264","Gainesville-Lake City, FL (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2920,3203,3552,3847,4339,4657,5085,5487,5850,6510,7182,7932,8808,9464,10286,11288,12083,12737,13423,14461,15615,16355,16750,17375,17983,18594,19357,20031,20801,21766,22289,23262,24705,25093,25708,27961,29571,30761,31914,32607,31477,32934,34140,34182,34331,36051,37407,37943,39667,41323
 "89266","Grand Rapids-Kentwood-Muskegon, MI (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",3168013,3322230,3570567,3985563,4436036,4869407,5279487,5850691,6577969,7480284,8345246,9092269,9919362,10479658,11244500,12575395,13555697,14441206,15435102,16572585,17985621,19197040,19963696,21520113,22668833,24614073,26154428,27770300,29612131,31688089,33417568,35687684,36476355,36494868,37574884,39655585,40973488,43062531,44489343,46461458,43315972,45737038,49507625,52840375,53415839,56357399,59936561,61943528,63910274,67694559
 "89266","Grand Rapids-Kentwood-Muskegon, MI (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",866438,878028,884824,894078,905982,912415,918863,928823,939897,950445,966658,979936,988928,988060,988561,999837,1012766,1024580,1039557,1058448,1073484,1090028,1112213,1126203,1140299,1155117,1171840,1190023,1207436,1222710,1240028,1255890,1268484,1278794,1287873,1296195,1303218,1309899,1314668,1318060,1318298,1320556,1327090,1338793,1353088,1365196,1374696,1386397,1397373,1406918
 "89266","Grand Rapids-Kentwood-Muskegon, MI (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3656,3784,4035,4458,4896,5337,5746,6299,6999,7870,8633,9278,10030,10606,11375,12577,13385,14095,14848,15657,16754,17612,17950,19109,19880,21309,22319,23336,24525,25916,26949,28416,28756,28539,29176,30594,31440,32875,33841,35250,32857,34635,37305,39469,39477,41282,43600,44680,45736,48115
 "89267","Green Bay-Shawano, WI (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",749763,818196,894304,990677,1106329,1246929,1394001,1547734,1755149,1969547,2215909,2477065,2704733,2881286,3077029,3412790,3638692,3880672,4055311,4270963,4699125,5028198,5267561,5713300,6080146,6499159,6887307,7368788,7940509,8484394,8882688,9473409,9722234,10061639,10435688,11024292,11385391,12009381,12634091,13193251,12975438,13541545,14327098,15115606,15302287,15969986,16551324,16821117,17558214,18445674
 "89267","Green Bay-Shawano, WI (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",234129,238799,242545,245175,247984,249350,252941,255238,256769,258987,260085,263785,266033,267197,268031,270921,272229,274726,277116,280221,282133,286015,290528,294954,300209,304765,310068,314511,318113,321248,324867,328648,331182,334228,336730,340249,342590,344653,347312,348576,350766,352965,354628,356467,357759,359895,361281,362912,365310,367045
 "89267","Green Bay-Shawano, WI (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3202,3426,3687,4041,4461,5001,5511,6064,6836,7605,8520,9390,10167,10783,11480,12597,13366,14126,14634,15241,16656,17580,18131,19370,20253,21325,22212,23429,24961,26411,27343,28825,29356,30104,30991,32401,33233,34845,36377,37849,36992,38365,40400,42404,42773,44374,45813,46350,48064,50255
 "89268","Greensboro--Winston-Salem--High Point, NC (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",3406022,3699186,4042801,4509236,5045363,5520909,5951563,6590732,7273755,8201050,9061624,10093904,11370783,12076859,13092144,14709382,15832601,16999692,18448170,20225515,21813175,22993689,23635841,25312701,26790565,28399277,30270349,32154456,34347230,36697466,37973718,39922391,41005531,41478051,42597250,45249098,47381397,50858750,53276205,55246874,53222977,54830939,56387929,59196448,59005500,62845961,65759602,66812437,69638082,72591282
 "89268","Greensboro--Winston-Salem--High Point, NC (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",952684,966396,987352,1006310,1018061,1025744,1032518,1043148,1055460,1068932,1082606,1096766,1105979,1115376,1122974,1132627,1143454,1152649,1168546,1179864,1189545,1203310,1222884,1241306,1262858,1286383,1310707,1334732,1357718,1380519,1400639,1419350,1436055,1449567,1460517,1472314,1491758,1517400,1541292,1564699,1580049,1591734,1600463,1608864,1617481,1627905,1637147,1652936,1665879,1677551
