GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "23003","Aroostook, ME",1,CAGDP2,51,"52","   Finance and insurance","Thousands of dollars",67087,71278,71936,72744,77964,75485,67190,62901,67225,76703,73775,67035,59419,61886,71880,73023,77466,84170
 "23003","Aroostook, ME",1,CAGDP2,56,"53","   Real estate and rental and leasing","Thousands of dollars",233525,255676,260489,276820,279446,334099,349430,347578,369632,385208,399037,404600,404359,429022,427568,432813,445172,469772
 "23003","Aroostook, ME",1,CAGDP2,59,"54, 55, 56","  Professional and business services","Thousands of dollars",70244,79604,75765,77907,76785,78647,83616,91156,91863,92513,92553,89900,89059,93616,87860,91350,96389,103731
 "23003","Aroostook, ME",1,CAGDP2,60,"54","   Professional, scientific, and technical services","Thousands of dollars",29080,32457,32573,32165,31024,31249,31645,35455,35159,34800,35064,34279,34670,37383,34745,36576,38043,40040
 "23003","Aroostook, ME",1,CAGDP2,64,"55","   Management of companies and enterprises","Thousands of dollars",19199,24237,20629,21754,21326,21951,22248,23542,23708,27011,30445,29737,29243,28522,23307,25056,26991,29021
 "23003","Aroostook, ME",1,CAGDP2,65,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",21964,22910,22564,23988,24436,25446,29723,32159,32996,30702,27043,25885,25147,27711,29808,29718,31355,34671
 "23003","Aroostook, ME",1,CAGDP2,68,"61, 62","  Educational services, health care, and social assistance","Thousands of dollars",191759,205776,219911,239976,(D),(D),279009,286541,296038,296753,299454,306664,306458,308327,315809,326355,333404,345324
 "23003","Aroostook, ME",1,CAGDP2,69,"61","   Educational services","Thousands of dollars",2463,2421,2696,2903,(D),(D),9867,10632,12435,12006,12093,12666,13234,14736,15235,15497,14388,14837
 "23003","Aroostook, ME",1,CAGDP2,70,"62","   Health care and social assistance","Thousands of dollars",189296,203355,217216,237073,247351,268892,269141,275909,283603,284747,287361,293998,293224,293590,300574,310858,319016,330487
 "23003","Aroostook, ME",1,CAGDP2,75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services","Thousands of dollars",39244,41886,43931,47427,47638,(D),49997,50132,49637,52299,53444,58752,61237,63371,65892,70141,78216,81322
 "23003","Aroostook, ME",1,CAGDP2,76,"71","   Arts, entertainment, and recreation","Thousands of dollars",2717,3652,4060,4132,3817,3670,3809,3382,3140,3789,4105,4763,4163,4473,3859,4523,4732,5225
 "23003","Aroostook, ME",1,CAGDP2,79,"72","   Accommodation and food services","Thousands of dollars",36527,38233,39871,43295,43821,(D),46188,46749,46497,48509,49338,53989,57073,58898,62033,65618,73484,76097
 "23003","Aroostook, ME",1,CAGDP2,82,"81","  Other services (except government and government enterprises)","Thousands of dollars",39152,40772,39538,42952,45644,47220,42955,38583,38369,39010,38499,40375,41508,42429,43556,43116,43311,46417
 "23003","Aroostook, ME",1,CAGDP2,83,"...","Government and government enterprises","Thousands of dollars",284373,295029,310772,330668,360981,374508,397661,426220,433873,441598,432085,434337,439383,442386,454214,463140,470369,484187
 "23003","Aroostook, ME",1,CAGDP2,87,"11, 21","Natural resources and mining","Thousands of dollars",88722,53969,32203,39286,(D),119078,(D),53887,67974,74066,41520,38910,32820,46130,29737,45458,(D),(D)
 "23003","Aroostook, ME",1,CAGDP2,88,"42, 44-45","Trade","Thousands of dollars",220145,230670,249493,261463,272110,293043,295371,286462,293404,305309,298004,299474,302377,307386,321979,323768,(D),(D)
 "23003","Aroostook, ME",1,CAGDP2,89,"...","Transportation and utilities","Thousands of dollars",77218,74212,78597,84972,(D),105912,109470,109116,112286,119217,113990,120607,121328,127647,160691,181699,(D),(D)
 "23003","Aroostook, ME",1,CAGDP2,90,"...","Manufacturing and information","Thousands of dollars",299970,348671,339371,371999,388733,414406,404248,376699,339533,350890,329147,351633,357600,375400,367041,394456,414836,429739
 "23003","Aroostook, ME",1,CAGDP2,91,"...","Private goods-producing industries 2/","Thousands of dollars",383422,385545,351515,385410,(D),511310,499152,415152,389163,411293,364139,388269,381554,408101,368199,422362,(D),(D)
 "23003","Aroostook, ME",1,CAGDP2,92,"...","Private services-providing industries 3/","Thousands of dollars",989804,1063578,1110321,1185677,(D),1336318,1357189,1349432,1397079,1448234,1435307,1448881,1455203,1501714,1569395,1620484,(D),(D)
 "23005","Cumberland, ME",1,CAGDP2,1,"...","All industry total","Thousands of dollars",12356412,12675191,13366906,14307514,14753032,15078814,15497801,15999511,16207366,16422328,16596352,17121659,17376777,18203140,18850005,19756358,20771027,21736290
 "23005","Cumberland, ME",1,CAGDP2,2,"..."," Private industries","Thousands of dollars",11072505,11306556,11920337,12793591,13193726,13422514,13789496,14256773,14467230,14717090,14948807,15482388,15710596,16479391,17106633,17930520,18899960,19819741
 "23005","Cumberland, ME",1,CAGDP2,3,"11","  Agriculture, forestry, fishing and hunting","Thousands of dollars",55229,49355,51533,44762,39509,41297,32214,31503,37635,50627,45209,42241,42749,40859,47136,44995,53943,50426
 "23005","Cumberland, ME",1,CAGDP2,6,"21","  Mining, quarrying, and oil and gas extraction","Thousands of dollars",335,300,374,442,830,1008,3827,10348,6280,7261,6827,9754,9473,6624,7753,6304,5948,2544
 "23005","Cumberland, ME",1,CAGDP2,10,"22","  Utilities","Thousands of dollars",198517,173881,223575,181500,231183,250131,234335,248115,224777,224569,226511,224589,239542,212900,229329,216699,175066,190817
 "23005","Cumberland, ME",1,CAGDP2,11,"23","  Construction","Thousands of dollars",528945,535283,578645,654874,666547,650382,645722,579878,550809,506050,480361,498236,381693,522016,555235,549095,620682,608929
 "23005","Cumberland, ME",1,CAGDP2,12,"31-33","  Manufacturing","Thousands of dollars",924968,828032,873635,975510,922441,978233,1044003,1034452,1211614,1314511,1269832,1315176,1334762,1387637,1294004,1481008,1584964,1657437
 "23005","Cumberland, ME",1,CAGDP2,13,"321,327-339","   Durable goods manufacturing","Thousands of dollars",(D),(D),453711,575220,542069,512923,514332,(D),529480,558349,556139,442153,606578,577924,571221,601053,612886,656470
 "23005","Cumberland, ME",1,CAGDP2,25,"311-316,322-326","   Nondurable goods manufacturing","Thousands of dollars",(D),(D),419924,400290,380372,465310,529671,(D),682134,756162,713693,873023,728183,809713,722783,879955,972078,1000967
 "23005","Cumberland, ME",1,CAGDP2,34,"42","  Wholesale trade","Thousands of dollars",1056350,1060955,1100871,1178933,1199274,1253672,1266274,1269963,1223709,1273605,1297186,1376456,1412743,1471383,1526798,1560187,1590573,1653274
 "23005","Cumberland, ME",1,CAGDP2,35,"44-45","  Retail trade","Thousands of dollars",1041159,1085083,1146730,1222604,1229613,1189789,1138668,1152696,1137803,1143971,1148853,1161657,1183658,1199829,1289620,1318033,1360251,1401113
